Date,Price1,Price2,Year
2022-11-18 18:00:00,107.49,107.49,2022
2022-11-18 19:00:00,110.0,110.0,2022
2022-11-18 20:00:00,110.0,110.0,2022
2022-11-18 21:00:00,105.72,105.72,2022
2022-11-18 22:00:00,105.0,105.0,2022
2022-11-18 23:00:00,87.0,87.0,2022
2022-05-18 00:00:00,206.47,206.47,2022
2022-05-18 01:00:00,187.89,187.89,2022
2022-05-18 02:00:00,180.01,180.01,2022
2022-05-18 03:00:00,176.41,176.41,2022
2022-05-18 04:00:00,173.79,173.79,2022
2022-05-18 05:00:00,179.61,179.61,2022
2022-05-18 06:00:00,219.95,219.95,2022
2022-05-18 07:00:00,235.0,235.0,2022
2022-05-18 08:00:00,230.0,230.0,2022
2022-05-18 09:00:00,218.81,218.81,2022
2022-05-18 10:00:00,206.05,206.05,2022
2022-05-18 11:00:00,173.79,173.79,2022
2022-05-18 12:00:00,170.71,170.71,2022
2022-05-18 13:00:00,167.3,167.3,2022
2022-05-18 14:00:00,165.04,165.04,2022
2022-05-18 15:00:00,167.28,167.28,2022
2022-05-18 16:00:00,168.28,168.28,2022
2022-05-18 17:00:00,171.71,171.71,2022
2022-05-18 18:00:00,179.94,179.94,2022
2022-05-18 19:00:00,212.45,212.45,2022
2022-05-18 20:00:00,228.27,228.27,2022
2022-05-18 21:00:00,237.72,237.72,2022
2022-05-18 22:00:00,225.73,225.73,2022
2022-05-18 23:00:00,194.47,194.47,2022
2022-01-27 00:00:00,238.4,238.4,2022
2022-01-27 01:00:00,229.89,229.89,2022
2022-01-27 02:00:00,229.0,229.0,2022
2022-01-27 03:00:00,221.4,221.4,2022
2022-01-27 04:00:00,219.0,219.0,2022
2022-01-27 05:00:00,220.0,220.0,2022
2022-01-27 06:00:00,223.66,223.66,2022
2022-01-27 07:00:00,237.0,237.0,2022
2022-01-27 08:00:00,248.8,248.8,2022
2022-01-27 09:00:00,248.8,248.8,2022
2022-01-27 10:00:00,238.1,238.1,2022
2022-01-27 11:00:00,229.89,229.89,2022
2022-01-27 12:00:00,230.5,230.5,2022
2022-01-27 13:00:00,231.0,231.0,2022
2022-01-27 14:00:00,226.6,226.6,2022
2022-01-27 15:00:00,225.0,225.0,2022
2022-01-27 16:00:00,229.5,229.5,2022
2022-01-27 17:00:00,237.0,237.0,2022
2022-01-27 18:00:00,244.0,244.0,2022
2022-01-27 19:00:00,249.01,249.01,2022
2022-01-27 20:00:00,248.35,248.35,2022
2022-01-27 21:00:00,237.0,237.0,2022
2022-01-27 22:00:00,215.75,215.75,2022
2022-01-27 23:00:00,222.4,222.4,2022
2022-09-03 00:00:00,149.95,149.95,2022
2022-09-03 01:00:00,137.64,137.64,2022
2022-09-03 02:00:00,124.01,124.01,2022
2022-09-03 03:00:00,117.79,117.79,2022
2022-09-03 04:00:00,136.12,136.12,2022
2022-09-03 05:00:00,141.17,141.17,2022
2022-09-03 06:00:00,151.99,151.99,2022
2022-09-03 07:00:00,149.99,149.99,2022
2022-09-03 08:00:00,155.44,155.44,2022
2022-09-03 09:00:00,137.64,137.64,2022
2022-09-03 10:00:00,101.0,101.0,2022
2022-09-03 11:00:00,96.44,96.44,2022
2022-09-03 12:00:00,93.5,93.5,2022
2022-09-03 13:00:00,91.5,91.5,2022
2022-09-03 14:00:00,80.0,80.0,2022
2022-09-03 15:00:00,50.0,50.0,2022
2022-09-03 16:00:00,23.77,23.77,2022
2022-09-03 17:00:00,30.0,30.0,2022
2022-09-03 18:00:00,68.1,68.1,2022
2022-09-03 19:00:00,95.5,95.5,2022
2022-09-03 20:00:00,163.9,163.9,2022
2022-09-03 21:00:00,206.8,206.8,2022
2022-09-03 22:00:00,203.16,203.16,2022
2022-09-03 23:00:00,155.96,155.96,2022
2022-03-23 00:00:00,219.48,219.48,2022
2022-03-23 01:00:00,189.0,189.0,2022
2022-03-23 02:00:00,182.0,182.0,2022
2022-03-23 03:00:00,181.6,181.6,2022
2022-03-23 04:00:00,180.28,180.28,2022
2022-03-23 05:00:00,181.6,181.6,2022
2022-03-23 06:00:00,182.0,182.0,2022
2022-03-23 07:00:00,229.66,229.66,2022
2022-03-23 08:00:00,239.62,239.62,2022
2022-03-23 09:00:00,239.38,239.38,2022
2022-03-23 10:00:00,219.1,219.1,2022
2022-03-23 11:00:00,209.77,209.77,2022
2022-03-23 12:00:00,204.99,204.99,2022
2022-03-23 13:00:00,197.54,197.54,2022
2022-03-23 14:00:00,196.8,196.8,2022
2022-03-23 15:00:00,202.6,202.6,2022
2022-03-23 16:00:00,216.0,216.0,2022
2022-03-23 17:00:00,219.05,219.05,2022
2022-03-23 18:00:00,230.0,230.0,2022
2022-03-23 19:00:00,243.05,243.05,2022
2022-03-23 20:00:00,249.3,249.3,2022
2022-03-23 21:00:00,245.0,245.0,2022
2022-03-23 22:00:00,229.66,229.66,2022
2022-03-23 23:00:00,211.0,211.0,2022
2022-05-12 00:00:00,166.04,166.04,2022
2022-05-12 01:00:00,164.99,164.99,2022
2022-05-12 02:00:00,163.98,163.98,2022
2022-05-12 03:00:00,161.11,161.11,2022
2022-05-12 04:00:00,163.02,163.02,2022
2022-05-12 05:00:00,172.42,172.42,2022
2022-05-12 06:00:00,209.78,209.78,2022
2022-05-12 07:00:00,212.97,212.97,2022
2022-05-12 08:00:00,216.06,216.06,2022
2022-05-12 09:00:00,210.0,210.0,2022
2022-05-12 10:00:00,204.22,204.22,2022
2022-05-12 11:00:00,186.18,186.18,2022
2022-05-12 12:00:00,175.01,175.01,2022
2022-05-12 13:00:00,166.04,166.04,2022
2022-05-12 14:00:00,164.99,164.99,2022
2022-05-12 15:00:00,163.98,163.98,2022
2022-05-12 16:00:00,163.98,163.98,2022
2022-05-12 17:00:00,165.68,165.68,2022
2022-05-12 18:00:00,186.18,186.18,2022
2022-05-12 19:00:00,200.01,200.01,2022
2022-05-12 20:00:00,212.97,212.97,2022
2022-05-12 21:00:00,227.49,227.49,2022
2022-05-12 22:00:00,224.32,224.32,2022
2022-05-12 23:00:00,212.97,212.97,2022
2022-11-12 00:00:00,123.57,123.57,2022
2022-11-12 01:00:00,97.0,97.0,2022
2022-11-12 02:00:00,90.69,90.69,2022
2022-11-12 03:00:00,89.98,89.98,2022
2022-11-12 04:00:00,89.98,89.98,2022
2022-11-12 05:00:00,89.0,89.0,2022
2022-11-12 06:00:00,89.98,89.98,2022
2022-11-12 07:00:00,87.64,87.64,2022
2022-11-12 08:00:00,89.0,89.0,2022
2022-11-12 09:00:00,87.41,87.41,2022
2022-11-12 10:00:00,82.63,82.63,2022
2022-11-12 11:00:00,80.18,80.18,2022
2022-11-12 12:00:00,78.32,78.32,2022
2022-11-12 13:00:00,78.16,78.16,2022
2022-11-12 14:00:00,78.16,78.16,2022
2022-11-12 15:00:00,78.32,78.32,2022
2022-11-12 16:00:00,82.9,82.9,2022
2022-11-12 17:00:00,116.99,116.99,2022
2022-11-12 18:00:00,146.56,146.56,2022
2022-11-12 19:00:00,161.45,161.45,2022
2022-11-12 20:00:00,177.44,177.44,2022
2022-11-12 21:00:00,162.18,162.18,2022
2022-11-12 22:00:00,149.26,149.26,2022
2022-11-12 23:00:00,142.52,142.52,2022
2022-08-26 00:00:00,200.39,200.39,2022
2022-08-26 01:00:00,148.78,148.78,2022
2022-08-26 02:00:00,135.1,135.1,2022
2022-08-26 03:00:00,125.0,125.0,2022
2022-08-26 04:00:00,125.62,125.62,2022
2022-08-26 05:00:00,125.62,125.62,2022
2022-08-26 06:00:00,135.67,135.67,2022
2022-08-26 07:00:00,185.0,185.0,2022
2022-08-26 08:00:00,166.0,166.0,2022
2022-08-26 09:00:00,137.73,137.73,2022
2022-08-26 10:00:00,130.0,130.0,2022
2022-08-26 11:00:00,130.0,130.0,2022
2022-08-26 12:00:00,142.95,142.95,2022
2022-08-26 13:00:00,199.99,199.99,2022
2022-08-26 14:00:00,192.0,192.0,2022
2022-08-26 15:00:00,193.66,193.66,2022
2022-08-26 16:00:00,199.99,199.99,2022
2022-08-26 17:00:00,200.0,200.0,2022
2022-08-26 18:00:00,203.12,203.12,2022
2022-08-26 19:00:00,214.69,214.69,2022
2022-08-26 20:00:00,224.01,224.01,2022
2022-08-26 21:00:00,243.86,243.86,2022
2022-08-26 22:00:00,233.65,233.65,2022
2022-08-26 23:00:00,215.0,215.0,2022
2022-03-29 00:00:00,240.26,240.26,2022
2022-03-29 01:00:00,219.36,219.36,2022
2022-03-29 02:00:00,212.89,212.89,2022
2022-03-29 03:00:00,210.0,210.0,2022
2022-03-29 04:00:00,212.89,212.89,2022
2022-03-29 05:00:00,225.74,225.74,2022
2022-03-29 06:00:00,259.1,259.1,2022
2022-03-29 07:00:00,260.79,260.79,2022
2022-03-29 08:00:00,274.27,274.27,2022
2022-03-29 09:00:00,279.6,279.6,2022
2022-03-29 10:00:00,275.0,275.0,2022
2022-03-29 11:00:00,275.0,275.0,2022
2022-03-29 12:00:00,274.02,274.02,2022
2022-03-29 13:00:00,257.78,257.78,2022
2022-03-29 14:00:00,248.01,248.01,2022
2022-03-29 15:00:00,241.11,241.11,2022
2022-03-29 16:00:00,236.0,236.0,2022
2022-03-29 17:00:00,246.53,246.53,2022
2022-03-29 18:00:00,245.54,245.54,2022
2022-03-29 19:00:00,248.18,248.18,2022
2022-03-29 20:00:00,260.79,260.79,2022
2022-03-29 21:00:00,263.45,263.45,2022
2022-03-29 22:00:00,250.64,250.64,2022
2022-03-29 23:00:00,237.38,237.38,2022
2022-02-06 00:00:00,189.7,189.7,2022
2022-02-06 01:00:00,178.85,178.85,2022
2022-02-06 02:00:00,177.6,177.6,2022
2022-02-06 03:00:00,176.09,176.09,2022
2022-02-06 04:00:00,173.44,173.44,2022
2022-02-06 05:00:00,177.6,177.6,2022
2022-02-06 06:00:00,179.05,179.05,2022
2022-02-06 07:00:00,179.35,179.35,2022
2022-02-06 08:00:00,179.35,179.35,2022
2022-02-06 09:00:00,179.25,179.25,2022
2022-02-06 10:00:00,178.75,178.75,2022
2022-02-06 11:00:00,177.51,177.51,2022
2022-02-06 12:00:00,179.89,179.89,2022
2022-02-06 13:00:00,178.95,178.95,2022
2022-02-06 14:00:00,178.85,178.85,2022
2022-02-06 15:00:00,172.59,172.59,2022
2022-02-06 16:00:00,172.18,172.18,2022
2022-02-06 17:00:00,179.25,179.25,2022
2022-02-06 18:00:00,225.51,225.51,2022
2022-02-06 19:00:00,240.0,240.0,2022
2022-02-06 20:00:00,246.43,246.43,2022
2022-02-06 21:00:00,235.02,235.02,2022
2022-02-06 22:00:00,226.01,226.01,2022
2022-02-06 23:00:00,190.0,190.0,2022
2022-09-09 00:00:00,190.0,190.0,2022
2022-09-09 01:00:00,170.78,170.78,2022
2022-09-09 02:00:00,160.1,160.1,2022
2022-09-09 03:00:00,157.27,157.27,2022
2022-09-09 04:00:00,157.17,157.17,2022
2022-09-09 05:00:00,159.93,159.93,2022
2022-09-09 06:00:00,152.77,152.77,2022
2022-09-09 07:00:00,193.48,193.48,2022
2022-09-09 08:00:00,205.0,205.0,2022
2022-09-09 09:00:00,171.55,171.55,2022
2022-09-09 10:00:00,133.01,133.01,2022
2022-09-09 11:00:00,120.52,120.52,2022
2022-09-09 12:00:00,118.69,118.69,2022
2022-09-09 13:00:00,118.0,118.0,2022
2022-09-09 14:00:00,121.04,121.04,2022
2022-09-09 15:00:00,119.58,119.58,2022
2022-09-09 16:00:00,118.17,118.17,2022
2022-09-09 17:00:00,121.0,121.0,2022
2022-09-09 18:00:00,119.14,119.14,2022
2022-09-09 19:00:00,160.1,160.1,2022
2022-09-09 20:00:00,234.67,234.67,2022
2022-09-09 21:00:00,250.0,250.0,2022
2022-09-09 22:00:00,220.0,220.0,2022
2022-09-09 23:00:00,161.43,161.43,2022
2022-07-16 00:00:00,175.65,175.65,2022
2022-07-16 01:00:00,161.0,161.0,2022
2022-07-16 02:00:00,150.0,150.0,2022
2022-07-16 03:00:00,130.05,130.05,2022
2022-07-16 04:00:00,136.85,136.85,2022
2022-07-16 05:00:00,137.0,137.0,2022
2022-07-16 06:00:00,130.05,130.05,2022
2022-07-16 07:00:00,123.45,123.45,2022
2022-07-16 08:00:00,123.35,122.78,2022
2022-07-16 09:00:00,122.32,122.32,2022
2022-07-16 10:00:00,123.25,122.02,2022
2022-07-16 11:00:00,123.35,120.69,2022
2022-07-16 12:00:00,123.35,121.69,2022
2022-07-16 13:00:00,123.35,122.32,2022
2022-07-16 14:00:00,123.25,122.14,2022
2022-07-16 15:00:00,123.35,122.02,2022
2022-07-16 16:00:00,123.45,120.84,2022
2022-07-16 17:00:00,123.45,120.94,2022
2022-07-16 18:00:00,123.45,122.02,2022
2022-07-16 19:00:00,126.72,122.78,2022
2022-07-16 20:00:00,164.32,164.32,2022
2022-07-16 21:00:00,176.16,176.16,2022
2022-07-16 22:00:00,176.16,176.16,2022
2022-07-16 23:00:00,160.74,160.74,2022
2022-08-09 00:00:00,162.47,162.47,2022
2022-08-09 01:00:00,155.51,155.51,2022
2022-08-09 02:00:00,135.57,135.57,2022
2022-08-09 03:00:00,130.0,130.0,2022
2022-08-09 04:00:00,129.0,129.0,2022
2022-08-09 05:00:00,131.01,131.01,2022
2022-08-09 06:00:00,143.59,143.59,2022
2022-08-09 07:00:00,152.74,152.74,2022
2022-08-09 08:00:00,152.85,152.85,2022
2022-08-09 09:00:00,145.49,145.49,2022
2022-08-09 10:00:00,140.0,140.0,2022
2022-08-09 11:00:00,130.0,130.0,2022
2022-08-09 12:00:00,139.1,139.1,2022
2022-08-09 13:00:00,144.88,144.88,2022
2022-08-09 14:00:00,125.25,125.25,2022
2022-08-09 15:00:00,124.17,124.17,2022
2022-08-09 16:00:00,125.25,121.0,2022
2022-08-09 17:00:00,134.74,127.3,2022
2022-08-09 18:00:00,152.46,146.99,2022
2022-08-09 19:00:00,152.46,152.46,2022
2022-08-09 20:00:00,164.24,164.24,2022
2022-08-09 21:00:00,170.17,170.17,2022
2022-08-09 22:00:00,169.59,169.59,2022
2022-08-09 23:00:00,162.32,162.32,2022
2022-06-16 00:00:00,195.52,195.52,2022
2022-06-16 01:00:00,165.05,165.05,2022
2022-06-16 02:00:00,154.0,154.0,2022
2022-06-16 03:00:00,151.7,151.7,2022
2022-06-16 04:00:00,152.11,152.11,2022
2022-06-16 05:00:00,162.55,162.55,2022
2022-06-16 06:00:00,163.7,163.7,2022
2022-06-16 07:00:00,186.5,186.5,2022
2022-06-16 08:00:00,186.5,186.5,2022
2022-06-16 09:00:00,165.06,165.06,2022
2022-06-16 10:00:00,162.55,162.55,2022
2022-06-16 11:00:00,154.0,154.0,2022
2022-06-16 12:00:00,154.0,154.0,2022
2022-06-16 13:00:00,157.18,157.18,2022
2022-06-16 14:00:00,150.0,150.0,2022
2022-06-16 15:00:00,151.7,151.7,2022
2022-06-16 16:00:00,152.11,152.11,2022
2022-06-16 17:00:00,162.55,162.55,2022
2022-06-16 18:00:00,162.55,162.55,2022
2022-06-16 19:00:00,193.5,193.5,2022
2022-06-16 20:00:00,202.37,202.37,2022
2022-06-16 21:00:00,210.44,210.44,2022
2022-06-16 22:00:00,210.19,210.19,2022
2022-06-16 23:00:00,193.68,193.68,2022
2022-12-16 00:00:00,130.0,130.0,2022
2022-12-16 01:00:00,122.74,122.74,2022
2022-12-16 02:00:00,112.0,112.0,2022
2022-12-16 03:00:00,103.68,103.68,2022
2022-12-16 04:00:00,101.0,101.0,2022
2022-12-16 05:00:00,103.68,103.68,2022
2022-12-16 06:00:00,111.01,111.01,2022
2022-12-16 07:00:00,122.08,122.08,2022
2022-12-16 08:00:00,131.3,140.0,2022
2022-12-16 09:00:00,134.82,134.82,2022
2022-12-16 10:00:00,131.3,131.3,2022
2022-12-16 11:00:00,122.74,122.74,2022
2022-12-16 12:00:00,122.08,122.08,2022
2022-12-16 13:00:00,122.08,122.08,2022
2022-12-16 14:00:00,119.79,119.79,2022
2022-12-16 15:00:00,122.08,122.08,2022
2022-12-16 16:00:00,140.57,140.57,2022
2022-12-16 17:00:00,142.34,142.34,2022
2022-12-16 18:00:00,151.74,151.74,2022
2022-12-16 19:00:00,154.22,154.22,2022
2022-12-16 20:00:00,155.01,155.01,2022
2022-12-16 21:00:00,150.0,150.0,2022
2022-12-16 22:00:00,137.0,137.0,2022
2022-12-16 23:00:00,134.82,134.82,2022
2022-03-06 00:00:00,390.61,390.61,2022
2022-03-06 01:00:00,353.0,353.0,2022
2022-03-06 02:00:00,345.16,345.16,2022
2022-03-06 03:00:00,334.21,334.21,2022
2022-03-06 04:00:00,339.44,339.44,2022
2022-03-06 05:00:00,342.09,342.09,2022
2022-03-06 06:00:00,350.13,350.13,2022
2022-03-06 07:00:00,365.86,365.86,2022
2022-03-06 08:00:00,353.0,353.0,2022
2022-03-06 09:00:00,390.36,390.36,2022
2022-03-06 10:00:00,351.07,351.07,2022
2022-03-06 11:00:00,346.25,346.25,2022
2022-03-06 12:00:00,350.25,350.25,2022
2022-03-06 13:00:00,338.54,338.54,2022
2022-03-06 14:00:00,350.0,350.0,2022
2022-03-06 15:00:00,338.54,338.54,2022
2022-03-06 16:00:00,339.61,339.61,2022
2022-03-06 17:00:00,385.16,385.16,2022
2022-03-06 18:00:00,435.08,435.08,2022
2022-03-06 19:00:00,454.28,454.28,2022
2022-03-06 20:00:00,470.01,470.01,2022
2022-03-06 21:00:00,470.01,470.01,2022
2022-03-06 22:00:00,454.09,454.09,2022
2022-03-06 23:00:00,450.0,450.0,2022
2022-09-26 00:00:00,93.18,93.18,2022
2022-09-26 01:00:00,80.0,80.0,2022
2022-09-26 02:00:00,75.64,75.64,2022
2022-09-26 03:00:00,80.0,80.0,2022
2022-09-26 04:00:00,85.1,85.1,2022
2022-09-26 05:00:00,94.34,94.34,2022
2022-09-26 06:00:00,96.34,96.34,2022
2022-09-26 07:00:00,120.04,122.52,2022
2022-09-26 08:00:00,140.66,150.0,2022
2022-09-26 09:00:00,139.0,139.0,2022
2022-09-26 10:00:00,122.52,122.52,2022
2022-09-26 11:00:00,110.34,110.34,2022
2022-09-26 12:00:00,120.0,120.0,2022
2022-09-26 13:00:00,120.0,120.0,2022
2022-09-26 14:00:00,115.0,115.0,2022
2022-09-26 15:00:00,102.2,102.2,2022
2022-09-26 16:00:00,98.34,98.34,2022
2022-09-26 17:00:00,110.11,110.11,2022
2022-09-26 18:00:00,123.1,123.1,2022
2022-09-26 19:00:00,140.0,140.0,2022
2022-09-26 20:00:00,218.6,218.6,2022
2022-09-26 21:00:00,208.05,208.05,2022
2022-09-26 22:00:00,149.98,149.98,2022
2022-09-26 23:00:00,120.04,120.04,2022
2022-01-02 00:00:00,133.21,133.21,2022
2022-01-02 01:00:00,115.87,115.87,2022
2022-01-02 02:00:00,110.52,110.52,2022
2022-01-02 03:00:00,113.0,113.0,2022
2022-01-02 04:00:00,115.87,115.87,2022
2022-01-02 05:00:00,110.52,110.52,2022
2022-01-02 06:00:00,115.87,115.87,2022
2022-01-02 07:00:00,129.6,129.6,2022
2022-01-02 08:00:00,115.87,115.87,2022
2022-01-02 09:00:00,115.87,115.87,2022
2022-01-02 10:00:00,113.0,113.0,2022
2022-01-02 11:00:00,115.87,103.7,2022
2022-01-02 12:00:00,110.0,103.7,2022
2022-01-02 13:00:00,110.52,110.52,2022
2022-01-02 14:00:00,115.87,115.87,2022
2022-01-02 15:00:00,109.8,109.5,2022
2022-01-02 16:00:00,115.87,115.87,2022
2022-01-02 17:00:00,159.79,159.79,2022
2022-01-02 18:00:00,194.25,194.25,2022
2022-01-02 19:00:00,198.0,198.0,2022
2022-01-02 20:00:00,208.38,208.38,2022
2022-01-02 21:00:00,209.1,209.1,2022
2022-01-02 22:00:00,191.36,191.36,2022
2022-01-02 23:00:00,178.0,178.0,2022
2022-10-12 00:00:00,183.12,183.12,2022
2022-10-12 01:00:00,154.38,154.38,2022
2022-10-12 02:00:00,134.51,134.51,2022
2022-10-12 03:00:00,131.0,131.0,2022
2022-10-12 04:00:00,130.0,130.0,2022
2022-10-12 05:00:00,129.99,129.99,2022
2022-10-12 06:00:00,129.11,129.11,2022
2022-10-12 07:00:00,129.42,129.42,2022
2022-10-12 08:00:00,130.0,130.0,2022
2022-10-12 09:00:00,130.0,130.0,2022
2022-10-12 10:00:00,126.12,126.12,2022
2022-10-12 11:00:00,110.7,110.7,2022
2022-10-12 12:00:00,104.57,104.57,2022
2022-10-12 13:00:00,109.11,109.11,2022
2022-10-12 14:00:00,110.8,110.8,2022
2022-10-12 15:00:00,105.99,105.99,2022
2022-10-12 16:00:00,105.99,105.99,2022
2022-10-12 17:00:00,121.01,121.01,2022
2022-10-12 18:00:00,130.0,130.0,2022
2022-10-12 19:00:00,135.1,135.1,2022
2022-10-12 20:00:00,188.6,188.6,2022
2022-10-12 21:00:00,188.6,188.6,2022
2022-10-12 22:00:00,165.0,165.0,2022
2022-10-12 23:00:00,131.85,131.85,2022
2022-04-12 00:00:00,220.26,220.26,2022
2022-04-12 01:00:00,188.71,188.71,2022
2022-04-12 02:00:00,188.15,188.15,2022
2022-04-12 03:00:00,183.0,183.0,2022
2022-04-12 04:00:00,185.55,185.55,2022
2022-04-12 05:00:00,191.53,191.53,2022
2022-04-12 06:00:00,228.09,228.09,2022
2022-04-12 07:00:00,249.53,249.53,2022
2022-04-12 08:00:00,252.65,252.65,2022
2022-04-12 09:00:00,252.88,252.88,2022
2022-04-12 10:00:00,253.05,253.05,2022
2022-04-12 11:00:00,249.53,249.53,2022
2022-04-12 12:00:00,246.2,246.2,2022
2022-04-12 13:00:00,242.85,242.85,2022
2022-04-12 14:00:00,244.81,244.81,2022
2022-04-12 15:00:00,241.58,241.58,2022
2022-04-12 16:00:00,240.24,240.24,2022
2022-04-12 17:00:00,231.32,231.32,2022
2022-04-12 18:00:00,250.96,250.96,2022
2022-04-12 19:00:00,262.0,262.0,2022
2022-04-12 20:00:00,280.04,280.04,2022
2022-04-12 21:00:00,282.26,282.26,2022
2022-04-12 22:00:00,270.0,270.0,2022
2022-04-12 23:00:00,260.0,260.0,2022
2022-02-23 00:00:00,178.55,178.55,2022
2022-02-23 01:00:00,172.87,172.87,2022
2022-02-23 02:00:00,167.5,167.5,2022
2022-02-23 03:00:00,163.59,163.59,2022
2022-02-23 04:00:00,163.07,163.07,2022
2022-02-23 05:00:00,169.55,169.55,2022
2022-02-23 06:00:00,201.58,201.58,2022
2022-02-23 07:00:00,211.93,211.93,2022
2022-02-23 08:00:00,216.82,216.82,2022
2022-02-23 09:00:00,214.72,214.72,2022
2022-02-23 10:00:00,205.51,205.51,2022
2022-02-23 11:00:00,194.86,194.86,2022
2022-02-23 12:00:00,183.9,183.9,2022
2022-02-23 13:00:00,177.89,177.89,2022
2022-02-23 14:00:00,167.38,167.38,2022
2022-02-23 15:00:00,170.0,170.0,2022
2022-02-23 16:00:00,180.0,180.0,2022
2022-02-23 17:00:00,205.72,205.72,2022
2022-02-23 18:00:00,230.0,230.0,2022
2022-02-23 19:00:00,236.86,236.86,2022
2022-02-23 20:00:00,244.08,244.08,2022
2022-02-23 21:00:00,223.11,223.11,2022
2022-02-23 22:00:00,213.21,213.21,2022
2022-02-23 23:00:00,207.99,207.99,2022
2022-08-03 00:00:00,169.67,169.67,2022
2022-08-03 01:00:00,161.0,161.0,2022
2022-08-03 02:00:00,153.15,153.15,2022
2022-08-03 03:00:00,147.0,147.0,2022
2022-08-03 04:00:00,144.56,144.56,2022
2022-08-03 05:00:00,149.01,149.01,2022
2022-08-03 06:00:00,155.0,155.0,2022
2022-08-03 07:00:00,162.06,162.06,2022
2022-08-03 08:00:00,162.06,162.06,2022
2022-08-03 09:00:00,151.15,151.15,2022
2022-08-03 10:00:00,132.0,132.0,2022
2022-08-03 11:00:00,127.65,127.65,2022
2022-08-03 12:00:00,133.66,133.66,2022
2022-08-03 13:00:00,127.65,127.65,2022
2022-08-03 14:00:00,129.0,129.0,2022
2022-08-03 15:00:00,126.0,126.0,2022
2022-08-03 16:00:00,126.0,126.0,2022
2022-08-03 17:00:00,129.0,129.0,2022
2022-08-03 18:00:00,131.04,131.04,2022
2022-08-03 19:00:00,151.56,151.56,2022
2022-08-03 20:00:00,168.0,168.0,2022
2022-08-03 21:00:00,176.0,176.0,2022
2022-08-03 22:00:00,172.23,172.23,2022
2022-08-03 23:00:00,163.95,163.95,2022
2022-04-18 00:00:00,95.9,95.9,2022
2022-04-18 01:00:00,81.0,81.0,2022
2022-04-18 02:00:00,84.0,84.0,2022
2022-04-18 03:00:00,81.0,81.0,2022
2022-04-18 04:00:00,85.25,85.25,2022
2022-04-18 05:00:00,92.31,92.31,2022
2022-04-18 06:00:00,100.94,100.94,2022
2022-04-18 07:00:00,112.53,112.53,2022
2022-04-18 08:00:00,120.57,120.57,2022
2022-04-18 09:00:00,121.77,121.77,2022
2022-04-18 10:00:00,97.49,97.49,2022
2022-04-18 11:00:00,89.89,89.89,2022
2022-04-18 12:00:00,95.9,95.9,2022
2022-04-18 13:00:00,63.15,63.15,2022
2022-04-18 14:00:00,45.0,45.0,2022
2022-04-18 15:00:00,60.58,60.58,2022
2022-04-18 16:00:00,80.0,80.0,2022
2022-04-18 17:00:00,63.15,63.15,2022
2022-04-18 18:00:00,67.8,67.8,2022
2022-04-18 19:00:00,95.9,95.9,2022
2022-04-18 20:00:00,196.0,196.0,2022
2022-04-18 21:00:00,219.69,219.69,2022
2022-04-18 22:00:00,177.0,177.0,2022
2022-04-18 23:00:00,151.02,151.02,2022
2022-10-18 00:00:00,135.12,135.12,2022
2022-10-18 01:00:00,100.5,100.5,2022
2022-10-18 02:00:00,92.82,92.82,2022
2022-10-18 03:00:00,89.64,89.64,2022
2022-10-18 04:00:00,86.54,86.54,2022
2022-10-18 05:00:00,82.15,82.15,2022
2022-10-18 06:00:00,122.0,122.0,2022
2022-10-18 07:00:00,148.0,148.0,2022
2022-10-18 08:00:00,158.61,158.61,2022
2022-10-18 09:00:00,153.76,153.76,2022
2022-10-18 10:00:00,127.73,127.73,2022
2022-10-18 11:00:00,80.2,80.2,2022
2022-10-18 12:00:00,72.51,72.51,2022
2022-10-18 13:00:00,59.52,59.52,2022
2022-10-18 14:00:00,50.0,50.0,2022
2022-10-18 15:00:00,47.83,47.83,2022
2022-10-18 16:00:00,54.7,54.7,2022
2022-10-18 17:00:00,78.25,78.25,2022
2022-10-18 18:00:00,137.7,137.7,2022
2022-10-18 19:00:00,146.21,146.21,2022
2022-10-18 20:00:00,162.01,162.01,2022
2022-10-18 21:00:00,155.58,155.58,2022
2022-10-18 22:00:00,140.16,140.16,2022
2022-10-18 23:00:00,97.57,97.57,2022
2022-01-08 00:00:00,270.02,270.02,2022
2022-01-08 01:00:00,237.86,237.86,2022
2022-01-08 02:00:00,215.89,215.89,2022
2022-01-08 03:00:00,211.44,211.44,2022
2022-01-08 04:00:00,200.9,200.9,2022
2022-01-08 05:00:00,200.0,200.0,2022
2022-01-08 06:00:00,201.36,201.36,2022
2022-01-08 07:00:00,209.09,209.09,2022
2022-01-08 08:00:00,215.89,215.89,2022
2022-01-08 09:00:00,231.0,231.0,2022
2022-01-08 10:00:00,228.95,228.95,2022
2022-01-08 11:00:00,215.39,215.39,2022
2022-01-08 12:00:00,206.68,206.68,2022
2022-01-08 13:00:00,185.0,185.0,2022
2022-01-08 14:00:00,169.52,169.52,2022
2022-01-08 15:00:00,162.8,162.8,2022
2022-01-08 16:00:00,161.73,161.73,2022
2022-01-08 17:00:00,189.9,189.9,2022
2022-01-08 18:00:00,206.68,206.68,2022
2022-01-08 19:00:00,210.0,210.0,2022
2022-01-08 20:00:00,210.0,210.0,2022
2022-01-08 21:00:00,209.37,209.37,2022
2022-01-08 22:00:00,185.3,185.3,2022
2022-01-08 23:00:00,168.8,147.94,2022
